time,temperature_2m,relativehumidity_2m,precipitation,windspeed_10m,pressure_msl,shortwave_radiation
2022-01-01 00:00:00,-6.3,77,0.0,10.4,1023.1,0.0
2022-01-01 01:00:00,-6.4,76,0.0,9.7,1023.3,0.0
2022-01-01 02:00:00,-8.3,82,0.0,10.4,1023.6,0.0
2022-01-01 03:00:00,-8.1,82,0.0,9.4,1024.1,0.0
2022-01-01 04:00:00,-7.9,81,0.0,8.7,1024.5,0.0
2022-01-01 05:00:00,-6.2,73,0.0,6.2,1025.1,0.0
2022-01-01 06:00:00,-5.1,75,0.0,7.2,1024.9,0.0
2022-01-01 07:00:00,-4.7,76,0.0,5.9,1025.2,0.0
2022-01-01 08:00:00,-4.3,76,0.0,6.3,1025.2,0.0
2022-01-01 09:00:00,-4.6,76,0.0,7.2,1025.1,0.0
2022-01-01 10:00:00,-4.1,75,0.0,7.8,1025.4,35.0
2022-01-01 11:00:00,-3.1,75,0.0,11.2,1025.4,134.0
2022-01-01 12:00:00,-2.4,75,0.0,13.1,1024.4,234.0
2022-01-01 13:00:00,-1.5,72,0.0,12.4,1023.5,286.0
2022-01-01 14:00:00,-0.8,70,0.0,13.9,1022.3,298.0
2022-01-01 15:00:00,0.2,67,0.0,12.5,1021.7,230.0
2022-01-01 16:00:00,1.1,71,0.0,12.7,1021.4,113.0
2022-01-01 17:00:00,0.8,75,0.0,14.5,1022.1,32.0
2022-01-01 18:00:00,0.6,74,0.0,14.1,1021.4,4.0
2022-01-01 19:00:00,1.1,72,0.0,15.1,1020.7,0.0
2022-01-01 20:00:00,1.3,72,0.0,16.1,1020.2,0.0
2022-01-01 21:00:00,1.3,74,0.0,17.7,1019.4,0.0
2022-01-01 22:00:00,1.0,74,0.0,16.3,1018.7,0.0
2022-01-01 23:00:00,0.6,74,0.0,15.4,1018.0,0.0
2022-01-02 00:00:00,0.5,71,0.0,19.3,1017.3,0.0
2022-01-02 01:00:00,0.8,69,0.0,21.3,1016.3,0.0
2022-01-02 02:00:00,0.5,68,0.0,20.5,1015.6,0.0
2022-01-02 03:00:00,0.7,67,0.0,20.2,1015.1,0.0
2022-01-02 04:00:00,1.2,66,0.0,21.1,1014.8,0.0
2022-01-02 05:00:00,-1.6,71,0.0,14.7,1015.3,0.0
2022-01-02 06:00:00,-0.8,69,0.0,14.2,1014.6,0.0
2022-01-02 07:00:00,-0.5,70,0.0,14.7,1014.1,0.0
2022-01-02 08:00:00,-0.0,69,0.0,17.1,1013.5,0.0
2022-01-02 09:00:00,1.0,67,0.3,19.2,1012.3,0.0
2022-01-02 10:00:00,2.7,68,0.4,22.2,1010.8,10.0
2022-01-02 11:00:00,3.1,77,0.3,17.4,1009.9,64.0
2022-01-02 12:00:00,3.0,83,0.2,13.8,1009.2,94.0
2022-01-02 13:00:00,3.6,82,1.4,16.2,1008.5,88.0
2022-01-02 14:00:00,3.5,75,0.0,17.4,1007.3,92.0
2022-01-02 15:00:00,2.4,76,0.0,20.0,1005.9,69.0
2022-01-02 16:00:00,2.5,76,2.8,21.2,1005.1,70.0
2022-01-02 17:00:00,3.9,73,1.4,23.4,1004.0,23.0
2022-01-02 18:00:00,2.1,82,2.4,20.9,1003.4,2.0
2022-01-02 19:00:00,1.4,83,2.7,17.4,1002.6,0.0
2022-01-02 20:00:00,1.5,86,1.9,14.7,1001.9,0.0
2022-01-02 21:00:00,0.9,88,3.6,15.3,1001.7,0.0
2022-01-02 22:00:00,0.7,91,6.2,19.0,1001.0,0.0
2022-01-02 23:00:00,0.8,91,7.7,21.9,1000.6,0.0
2022-01-03 00:00:00,0.8,90,7.0,26.1,999.5,0.0
2022-01-03 01:00:00,0.9,88,3.6,22.4,998.7,0.0
2022-01-03 02:00:00,1.7,89,1.8,21.9,997.0,0.0
2022-01-03 03:00:00,1.3,90,3.3,22.2,997.4,0.0
2022-01-03 04:00:00,2.3,85,1.2,26.4,997.3,0.0
2022-01-03 05:00:00,1.6,91,0.4,23.6,997.6,0.0
2022-01-03 06:00:00,2.1,85,3.3,22.3,996.8,0.0
2022-01-03 07:00:00,3.2,83,0.2,21.1,996.7,0.0
2022-01-03 08:00:00,3.0,81,0.2,16.3,996.1,0.0
2022-01-03 09:00:00,3.4,85,1.6,24.2,997.0,0.0
2022-01-03 10:00:00,3.4,86,1.0,21.3,997.2,18.0
2022-01-03 11:00:00,3.1,88,0.3,22.8,997.7,66.0
2022-01-03 12:00:00,3.1,90,0.0,28.6,998.4,209.0
2022-01-03 13:00:00,2.9,90,0.1,28.9,999.0,182.0
2022-01-03 14:00:00,2.7,90,0.1,29.2,999.7,276.0
2022-01-03 15:00:00,2.9,88,0.0,25.9,1000.3,216.0
2022-01-03 16:00:00,2.7,86,0.0,22.6,1001.0,185.0
2022-01-03 17:00:00,3.0,85,0.0,19.2,1002.1,81.0
2022-01-03 18:00:00,2.2,87,0.0,14.8,1002.5,5.0
2022-01-03 19:00:00,1.9,88,0.0,16.6,1003.2,0.0
2022-01-03 20:00:00,1.7,88,0.0,17.3,1003.9,0.0
2022-01-03 21:00:00,1.4,87,0.0,16.9,1005.0,0.0
2022-01-03 22:00:00,1.0,87,0.0,15.6,1005.8,0.0
2022-01-03 23:00:00,0.9,86,0.0,15.9,1007.1,0.0
2022-01-04 00:00:00,0.9,85,0.0,16.7,1008.0,0.0
2022-01-04 01:00:00,1.2,84,0.0,17.0,1008.8,0.0
2022-01-04 02:00:00,1.7,83,0.0,18.1,1009.8,0.0
2022-01-04 03:00:00,2.0,84,0.0,19.5,1010.9,0.0
2022-01-04 04:00:00,2.5,82,0.0,23.8,1011.6,0.0
2022-01-04 05:00:00,2.1,79,0.0,22.0,1011.9,0.0
2022-01-04 06:00:00,1.9,84,0.9,27.0,1012.2,0.0
2022-01-04 07:00:00,2.5,84,0.9,30.5,1012.7,0.0
2022-01-04 08:00:00,2.8,85,0.0,28.5,1013.9,0.0
2022-01-04 09:00:00,2.4,86,0.0,21.1,1014.9,0.0
2022-01-04 10:00:00,2.4,86,0.0,19.8,1015.8,38.0
2022-01-04 11:00:00,3.3,85,0.0,20.9,1016.2,139.0
2022-01-04 12:00:00,4.0,82,0.0,19.5,1016.5,236.0
2022-01-04 13:00:00,4.8,80,0.0,17.3,1016.0,262.0
2022-01-04 14:00:00,4.8,82,0.3,18.9,1015.9,197.0
2022-01-04 15:00:00,4.9,83,0.0,19.0,1015.9,162.0
2022-01-04 16:00:00,4.8,82,0.0,17.8,1015.8,144.0
2022-01-04 17:00:00,4.1,83,0.0,19.1,1015.5,39.0
2022-01-04 18:00:00,4.0,83,0.1,17.5,1015.4,2.0
2022-01-04 19:00:00,3.6,83,0.1,14.0,1014.8,0.0
2022-01-04 20:00:00,3.7,84,0.2,14.9,1014.3,0.0
2022-01-04 21:00:00,3.9,86,0.0,15.6,1014.0,0.0
2022-01-04 22:00:00,4.1,89,0.0,14.8,1013.9,0.0
2022-01-04 23:00:00,4.0,92,0.0,7.2,1014.6,0.0
2022-01-05 00:00:00,4.0,92,0.0,6.5,1015.2,0.0
2022-01-05 01:00:00,3.7,92,0.0,10.3,1016.1,0.0
2022-01-05 02:00:00,3.5,92,0.0,6.5,1017.0,0.0
2022-01-05 03:00:00,3.5,92,0.0,6.9,1018.3,0.0
2022-01-05 04:00:00,3.4,90,0.0,5.1,1019.2,0.0
2022-01-05 05:00:00,3.2,89,0.1,10.5,1020.4,0.0
2022-01-05 06:00:00,3.2,91,0.1,8.4,1020.9,0.0
2022-01-05 07:00:00,2.8,96,0.4,3.5,1021.5,0.0
2022-01-05 08:00:00,2.6,95,0.4,3.5,1021.9,0.0
2022-01-05 09:00:00,2.3,95,0.2,3.6,1022.4,0.0
2022-01-05 10:00:00,2.5,94,0.1,3.4,1022.9,8.0
2022-01-05 11:00:00,3.0,94,0.3,3.8,1023.4,33.0
2022-01-05 12:00:00,3.4,92,0.4,4.3,1023.7,77.0
2022-01-05 13:00:00,3.6,86,0.2,7.4,1023.2,74.0
2022-01-05 14:00:00,3.3,92,0.2,7.6,1022.1,74.0
2022-01-05 15:00:00,2.9,93,0.3,8.7,1021.7,66.0
2022-01-05 16:00:00,2.7,94,0.4,6.5,1021.2,46.0
2022-01-05 17:00:00,1.5,96,0.5,9.7,1021.4,23.0
2022-01-05 18:00:00,1.2,97,0.5,9.9,1020.6,1.0
2022-01-05 19:00:00,1.1,96,0.9,9.4,1019.8,0.0
2022-01-05 20:00:00,1.0,96,0.8,7.9,1018.6,0.0
2022-01-05 21:00:00,1.0,96,0.5,7.7,1017.4,0.0
2022-01-05 22:00:00,0.9,96,0.4,9.7,1016.0,0.0
2022-01-05 23:00:00,1.1,96,0.9,5.6,1014.4,0.0
2022-01-06 00:00:00,1.2,95,2.0,8.3,1012.9,0.0
2022-01-06 01:00:00,1.6,90,2.4,13.4,1010.7,0.0
2022-01-06 02:00:00,2.1,89,2.4,9.7,1009.5,0.0
2022-01-06 03:00:00,2.2,91,2.8,8.9,1008.6,0.0
2022-01-06 04:00:00,2.2,92,1.9,9.4,1007.7,0.0
2022-01-06 05:00:00,1.5,91,1.6,8.0,1008.3,0.0
2022-01-06 06:00:00,1.3,92,2.8,22.2,1006.7,0.0
2022-01-06 07:00:00,3.7,93,1.1,23.7,1006.0,0.0
2022-01-06 08:00:00,6.2,95,0.5,32.1,1006.0,0.0
2022-01-06 09:00:00,6.8,95,0.8,27.0,1005.6,0.0
2022-01-06 10:00:00,7.9,95,1.0,31.0,1005.2,2.0
2022-01-06 11:00:00,8.0,95,0.9,30.6,1005.3,8.0
2022-01-06 12:00:00,8.1,95,0.6,30.7,1004.9,14.0
2022-01-06 13:00:00,8.3,96,0.5,28.9,1004.1,15.0
2022-01-06 14:00:00,8.5,95,0.6,25.2,1003.0,23.0
2022-01-06 15:00:00,8.8,95,1.3,24.8,1002.4,25.0
2022-01-06 16:00:00,8.7,96,2.2,21.3,1001.8,14.0
2022-01-06 17:00:00,8.3,95,2.1,18.6,1001.9,9.0
2022-01-06 18:00:00,8.6,95,3.2,17.6,1001.1,1.0
2022-01-06 19:00:00,8.9,94,3.9,21.6,999.9,0.0
2022-01-06 20:00:00,9.1,93,3.9,25.9,998.4,0.0
2022-01-06 21:00:00,8.9,92,2.7,33.1,997.3,0.0
2022-01-06 22:00:00,8.8,91,2.1,35.7,996.5,0.0
2022-01-06 23:00:00,8.5,92,2.3,37.9,995.8,0.0
2022-01-07 00:00:00,8.3,92,2.6,35.8,995.1,0.0
2022-01-07 01:00:00,8.0,92,1.5,40.8,993.4,0.0
2022-01-07 02:00:00,7.7,91,1.4,38.8,992.8,0.0
2022-01-07 03:00:00,7.5,91,3.1,31.6,992.6,0.0
2022-01-07 04:00:00,7.5,92,2.8,27.3,992.2,0.0
2022-01-07 05:00:00,8.0,94,0.8,21.3,991.9,0.0
2022-01-07 06:00:00,8.1,95,2.1,16.3,991.2,0.0
2022-01-07 07:00:00,8.0,95,2.9,12.5,990.9,0.0
2022-01-07 08:00:00,7.5,97,5.5,7.7,991.3,0.0
2022-01-07 09:00:00,6.9,97,1.8,3.6,991.4,0.0
2022-01-07 10:00:00,6.8,95,0.9,8.8,992.8,5.0
2022-01-07 11:00:00,6.9,94,0.1,9.5,995.0,21.0
2022-01-07 12:00:00,6.9,97,0.7,5.7,997.0,24.0
2022-01-07 13:00:00,6.7,97,1.6,15.2,998.8,19.0
2022-01-07 14:00:00,5.6,91,0.7,18.1,1000.4,26.0
2022-01-07 15:00:00,5.3,80,0.3,17.6,1002.3,53.0
2022-01-07 16:00:00,5.1,71,0.1,17.3,1004.4,59.0
2022-01-07 17:00:00,4.3,68,0.0,4.3,1006.0,24.0
2022-01-07 18:00:00,4.3,62,0.0,1.1,1007.3,3.0
2022-01-07 19:00:00,4.1,67,0.0,5.5,1008.6,0.0
2022-01-07 20:00:00,4.2,71,0.0,12.5,1009.8,0.0
2022-01-07 21:00:00,3.7,73,0.0,17.6,1010.5,0.0
2022-01-07 22:00:00,3.4,79,0.0,17.1,1011.4,0.0
2022-01-07 23:00:00,3.3,82,0.0,15.8,1012.4,0.0
2022-01-08 00:00:00,2.9,85,0.0,13.8,1013.5,0.0
2022-01-08 01:00:00,2.7,87,0.0,12.5,1014.7,0.0
2022-01-08 02:00:00,2.3,89,0.0,8.6,1015.7,0.0
2022-01-08 03:00:00,1.7,90,0.0,7.0,1016.6,0.0
2022-01-08 04:00:00,0.5,91,0.0,8.1,1017.9,0.0
2022-01-08 05:00:00,0.2,93,0.0,8.4,1018.9,0.0
2022-01-08 06:00:00,2.0,91,0.0,6.5,1019.3,0.0
2022-01-08 07:00:00,1.5,91,0.0,7.8,1020.4,0.0
2022-01-08 08:00:00,1.7,91,0.0,8.4,1021.2,0.0
2022-01-08 09:00:00,1.8,90,0.0,9.2,1021.9,0.0
2022-01-08 10:00:00,2.7,88,0.0,9.2,1022.8,29.0
2022-01-08 11:00:00,3.7,86,0.0,10.4,1023.3,94.0
2022-01-08 12:00:00,4.9,84,0.0,12.0,1023.7,187.0
2022-01-08 13:00:00,6.1,79,0.1,19.9,1023.5,275.0
2022-01-08 14:00:00,6.4,77,0.0,20.7,1023.3,239.0
2022-01-08 15:00:00,6.5,78,0.0,19.2,1023.5,188.0
2022-01-08 16:00:00,6.5,78,0.0,16.3,1024.2,155.0
2022-01-08 17:00:00,6.1,77,0.0,14.8,1024.8,57.0
2022-01-08 18:00:00,5.7,78,0.0,13.4,1025.2,7.0
2022-01-08 19:00:00,5.0,80,0.0,12.6,1025.4,0.0
2022-01-08 20:00:00,4.4,81,0.0,13.2,1025.4,0.0
2022-01-08 21:00:00,3.7,80,0.0,9.5,1025.5,0.0
2022-01-08 22:00:00,2.0,86,0.0,7.3,1025.6,0.0
2022-01-08 23:00:00,0.6,87,0.0,8.2,1025.9,0.0
2022-01-09 00:00:00,0.4,85,0.0,6.2,1026.2,0.0
2022-01-09 01:00:00,-0.1,85,0.0,5.6,1026.2,0.0
2022-01-09 02:00:00,-0.8,85,0.0,6.8,1025.9,0.0
2022-01-09 03:00:00,-0.1,81,0.0,5.4,1025.8,0.0
2022-01-09 04:00:00,-0.9,84,0.0,6.8,1025.6,0.0
2022-01-09 05:00:00,0.3,83,0.0,3.6,1026.3,0.0
2022-01-09 06:00:00,-0.4,88,0.0,5.8,1026.1,0.0
2022-01-09 07:00:00,-0.3,86,0.0,5.9,1026.0,0.0
2022-01-09 08:00:00,0.9,84,0.0,4.5,1026.2,0.0
2022-01-09 09:00:00,-1.1,89,0.0,7.3,1026.2,0.0
2022-01-09 10:00:00,1.1,83,0.0,5.8,1026.3,40.0
2022-01-09 11:00:00,2.1,84,0.0,2.7,1026.0,148.0
2022-01-09 12:00:00,3.3,87,0.0,3.1,1025.7,251.0
2022-01-09 13:00:00,4.7,84,0.0,6.9,1024.8,311.0
2022-01-09 14:00:00,6.1,80,0.0,7.1,1024.5,326.0
2022-01-09 15:00:00,7.4,75,0.0,5.6,1024.9,290.0
2022-01-09 16:00:00,8.4,72,0.0,7.0,1025.0,210.0
2022-01-09 17:00:00,5.7,87,0.0,9.2,1025.2,101.0
2022-01-09 18:00:00,6.1,70,0.0,9.7,1025.6,10.0
2022-01-09 19:00:00,5.0,66,0.0,9.1,1026.0,0.0
2022-01-09 20:00:00,5.1,59,0.0,10.4,1025.8,0.0
2022-01-09 21:00:00,2.8,67,0.0,12.7,1025.8,0.0
2022-01-09 22:00:00,7.0,47,0.0,5.8,1025.9,0.0
2022-01-09 23:00:00,5.5,52,0.0,8.0,1026.1,0.0
2022-01-10 00:00:00,5.7,50,0.0,7.7,1025.9,0.0
2022-01-10 01:00:00,4.8,54,0.0,7.7,1025.8,0.0
2022-01-10 02:00:00,5.4,52,0.0,4.8,1025.9,0.0
2022-01-10 03:00:00,5.2,53,0.0,6.2,1025.7,0.0
2022-01-10 04:00:00,5.2,54,0.0,4.6,1025.5,0.0
2022-01-10 05:00:00,4.8,58,0.0,1.3,1025.8,0.0
2022-01-10 06:00:00,0.4,78,0.0,10.5,1025.6,0.0
2022-01-10 07:00:00,3.4,65,0.0,16.1,1025.4,0.0
2022-01-10 08:00:00,3.5,67,0.0,14.5,1026.5,0.0
2022-01-10 09:00:00,2.5,87,1.7,15.9,1028.4,0.0
2022-01-10 10:00:00,2.9,87,2.7,22.1,1028.2,4.0
2022-01-10 11:00:00,3.9,89,0.3,10.8,1028.7,28.0
2022-01-10 12:00:00,4.0,93,0.2,4.8,1028.8,57.0
2022-01-10 13:00:00,5.0,86,0.0,3.0,1028.1,59.0
2022-01-10 14:00:00,5.4,93,0.0,7.0,1027.9,88.0
2022-01-10 15:00:00,5.9,90,0.0,8.7,1027.5,53.0
2022-01-10 16:00:00,6.0,91,0.0,9.4,1027.6,46.0
2022-01-10 17:00:00,5.9,89,0.0,7.6,1028.3,21.0
2022-01-10 18:00:00,5.6,87,0.0,4.2,1028.2,5.0
2022-01-10 19:00:00,4.7,90,0.0,5.4,1027.3,0.0
2022-01-10 20:00:00,4.0,91,0.0,7.6,1027.0,0.0
2022-01-10 21:00:00,5.3,83,0.0,12.0,1025.7,0.0
2022-01-10 22:00:00,5.5,84,0.0,7.9,1024.4,0.0
2022-01-10 23:00:00,6.0,85,0.2,8.0,1023.8,0.0
2022-01-11 00:00:00,5.6,92,2.6,7.6,1024.5,0.0
2022-01-11 01:00:00,5.8,92,1.9,12.7,1024.7,0.0
2022-01-11 02:00:00,6.0,94,3.5,15.2,1024.0,0.0
2022-01-11 03:00:00,6.3,94,0.6,17.5,1023.8,0.0
2022-01-11 04:00:00,6.3,95,0.6,14.6,1024.2,0.0
2022-01-11 05:00:00,6.9,93,0.3,13.6,1024.0,0.0
2022-01-11 06:00:00,8.0,91,0.0,20.4,1022.9,0.0
2022-01-11 07:00:00,7.9,95,0.2,13.7,1023.5,0.0
2022-01-11 08:00:00,7.2,97,0.4,5.8,1024.1,0.0
2022-01-11 09:00:00,6.8,96,0.5,6.9,1024.3,0.0
2022-01-11 10:00:00,7.0,96,1.4,13.6,1024.3,4.0
2022-01-11 11:00:00,7.7,96,0.9,16.9,1024.7,9.0
2022-01-11 12:00:00,7.7,96,1.1,10.4,1024.7,10.0
2022-01-11 13:00:00,7.2,97,0.3,9.2,1023.8,15.0
2022-01-11 14:00:00,7.2,97,0.3,10.5,1022.8,21.0
2022-01-11 15:00:00,7.5,96,1.1,10.3,1022.2,18.0
2022-01-11 16:00:00,7.9,96,1.7,14.3,1021.3,16.0
2022-01-11 17:00:00,8.2,95,1.4,16.3,1020.4,10.0
2022-01-11 18:00:00,9.6,93,0.6,21.6,1020.3,3.0
2022-01-11 19:00:00,9.8,93,0.3,23.1,1019.6,0.0
2022-01-11 20:00:00,9.9,93,2.0,16.2,1019.4,0.0
2022-01-11 21:00:00,9.7,93,3.5,12.6,1019.4,0.0
2022-01-11 22:00:00,9.6,94,2.5,15.1,1019.6,0.0
2022-01-11 23:00:00,10.2,95,0.9,23.7,1019.8,0.0
2022-01-12 00:00:00,10.3,96,0.4,23.7,1020.3,0.0
2022-01-12 01:00:00,10.3,96,0.6,23.0,1020.9,0.0
2022-01-12 02:00:00,10.2,96,1.4,20.3,1021.2,0.0
2022-01-12 03:00:00,10.2,96,0.4,21.3,1021.4,0.0
2022-01-12 04:00:00,10.1,96,0.2,18.4,1021.4,0.0
2022-01-12 05:00:00,10.0,97,0.1,20.6,1020.7,0.0
2022-01-12 06:00:00,10.1,96,0.9,18.0,1020.7,0.0
2022-01-12 07:00:00,9.9,97,0.8,16.0,1020.5,0.0
2022-01-12 08:00:00,9.7,97,0.6,14.8,1020.5,0.0
2022-01-12 09:00:00,9.7,97,0.4,12.5,1020.1,0.0
2022-01-12 10:00:00,9.9,97,0.2,12.1,1020.2,6.0
2022-01-12 11:00:00,10.6,95,0.0,16.5,1020.5,29.0
2022-01-12 12:00:00,11.1,95,0.0,18.3,1020.3,41.0
2022-01-12 13:00:00,11.2,95,0.0,17.9,1020.0,51.0
2022-01-12 14:00:00,11.3,94,0.0,14.9,1019.6,55.0
2022-01-12 15:00:00,11.9,93,0.0,13.4,1019.5,96.0
2022-01-12 16:00:00,12.0,91,0.0,14.0,1019.5,105.0
2022-01-12 17:00:00,12.5,93,0.0,10.5,1018.3,43.0
2022-01-12 18:00:00,11.3,91,0.0,6.8,1017.9,9.0
2022-01-12 19:00:00,10.6,90,0.0,7.6,1018.1,0.0
2022-01-12 20:00:00,9.1,92,0.0,6.1,1018.2,0.0
2022-01-12 21:00:00,7.3,97,0.0,5.8,1018.0,0.0
2022-01-12 22:00:00,7.1,97,0.0,9.5,1017.9,0.0
2022-01-12 23:00:00,6.5,99,0.0,10.8,1017.6,0.0
2022-01-13 00:00:00,6.0,98,0.0,9.4,1017.7,0.0
2022-01-13 01:00:00,5.6,95,0.0,11.2,1017.2,0.0
2022-01-13 02:00:00,5.6,95,0.0,9.7,1018.0,0.0
2022-01-13 03:00:00,5.7,96,0.9,9.6,1018.1,0.0
2022-01-13 04:00:00,5.2,94,0.0,12.2,1017.9,0.0
2022-01-13 05:00:00,6.2,89,0.0,6.1,1016.9,0.0
2022-01-13 06:00:00,6.5,90,2.7,9.1,1016.6,0.0
2022-01-13 07:00:00,6.9,94,0.5,13.7,1017.8,0.0
2022-01-13 08:00:00,7.1,95,1.2,8.2,1018.7,0.0
2022-01-13 09:00:00,6.9,96,0.2,6.9,1019.6,0.0
2022-01-13 10:00:00,7.1,97,0.2,11.5,1020.2,11.0
2022-01-13 11:00:00,7.9,95,0.0,11.8,1020.4,64.0
2022-01-13 12:00:00,9.8,94,0.0,7.4,1021.2,206.0
2022-01-13 13:00:00,11.0,90,0.0,3.9,1021.5,287.0
2022-01-13 14:00:00,11.6,87,0.0,2.8,1021.8,305.0
2022-01-13 15:00:00,11.9,82,0.1,2.1,1022.3,289.0
2022-01-13 16:00:00,11.5,82,0.0,4.3,1023.4,196.0
2022-01-13 17:00:00,10.5,86,0.0,3.1,1025.0,89.0
2022-01-13 18:00:00,8.7,91,0.0,6.4,1027.0,12.0
2022-01-13 19:00:00,7.9,94,0.0,6.7,1027.9,0.0
2022-01-13 20:00:00,6.1,96,0.0,4.1,1027.6,0.0
2022-01-13 21:00:00,5.6,97,0.0,5.5,1027.5,0.0
2022-01-13 22:00:00,4.4,97,0.0,6.0,1028.0,0.0
2022-01-13 23:00:00,5.5,92,0.0,1.6,1029.0,0.0
2022-01-14 00:00:00,5.5,96,0.0,5.9,1030.1,0.0
2022-01-14 01:00:00,3.8,100,0.0,5.6,1030.8,0.0
2022-01-14 02:00:00,4.8,97,0.0,11.7,1031.1,0.0
2022-01-14 03:00:00,5.1,95,0.0,10.1,1032.0,0.0
2022-01-14 04:00:00,4.7,96,0.0,5.6,1032.4,0.0
2022-01-14 05:00:00,4.6,91,0.0,3.3,1032.8,0.0
2022-01-14 06:00:00,3.9,91,0.0,3.8,1033.1,0.0
2022-01-14 07:00:00,4.1,89,0.0,3.8,1033.1,0.0
2022-01-14 08:00:00,3.5,91,0.0,5.2,1032.7,0.0
2022-01-14 09:00:00,2.9,92,0.0,4.1,1032.6,0.0
2022-01-14 10:00:00,4.0,92,0.0,6.5,1032.6,31.0
2022-01-14 11:00:00,4.6,94,0.0,6.8,1032.6,81.0
2022-01-14 12:00:00,5.4,93,0.0,9.4,1032.5,126.0
2022-01-14 13:00:00,6.5,90,0.0,7.7,1031.6,143.0
2022-01-14 14:00:00,7.4,89,0.0,5.2,1031.2,206.0
2022-01-14 15:00:00,8.3,90,0.0,2.3,1030.7,296.0
2022-01-14 16:00:00,8.7,88,0.0,3.5,1030.4,215.0
2022-01-14 17:00:00,7.4,96,0.0,3.3,1030.4,108.0
2022-01-14 18:00:00,7.3,94,0.0,2.5,1030.1,13.0
2022-01-14 19:00:00,6.7,95,0.0,2.3,1029.5,0.0
2022-01-14 20:00:00,5.5,97,0.0,5.5,1029.1,0.0
2022-01-14 21:00:00,6.4,95,0.0,3.7,1028.5,0.0
2022-01-14 22:00:00,3.7,97,0.0,5.6,1028.5,0.0
2022-01-14 23:00:00,4.2,92,0.0,9.2,1028.0,0.0
2022-01-15 00:00:00,4.1,83,0.0,9.2,1028.0,0.0
2022-01-15 01:00:00,3.9,81,0.0,5.9,1028.0,0.0
2022-01-15 02:00:00,3.7,86,0.0,2.7,1028.6,0.0
2022-01-15 03:00:00,3.8,89,0.0,4.9,1029.0,0.0
2022-01-15 04:00:00,4.1,85,0.0,5.4,1029.3,0.0
2022-01-15 05:00:00,2.9,83,0.0,3.9,1028.5,0.0
2022-01-15 06:00:00,3.0,85,0.0,2.6,1027.9,0.0
2022-01-15 07:00:00,3.6,80,0.0,0.8,1027.5,0.0
2022-01-15 08:00:00,3.3,85,0.0,4.0,1027.7,0.0
2022-01-15 09:00:00,3.2,86,0.0,4.2,1028.0,0.0
2022-01-15 10:00:00,3.9,86,0.0,1.8,1028.6,40.0
2022-01-15 11:00:00,4.7,87,0.0,3.6,1028.3,131.0
2022-01-15 12:00:00,5.4,90,0.0,2.4,1028.2,213.0
2022-01-15 13:00:00,6.1,92,0.0,1.4,1028.2,276.0
2022-01-15 14:00:00,6.7,92,0.0,2.3,1027.6,309.0
2022-01-15 15:00:00,7.3,90,0.0,6.1,1027.3,274.0
2022-01-15 16:00:00,7.4,88,0.0,7.9,1027.2,203.0
2022-01-15 17:00:00,7.0,90,0.0,6.8,1027.5,100.0
2022-01-15 18:00:00,4.5,94,0.0,6.4,1027.5,15.0
2022-01-15 19:00:00,3.8,95,0.0,5.9,1027.6,0.0
2022-01-15 20:00:00,4.2,93,0.0,7.2,1027.6,0.0
2022-01-15 21:00:00,4.6,95,0.0,8.8,1027.8,0.0
2022-01-15 22:00:00,4.6,98,0.0,8.6,1027.5,0.0
2022-01-15 23:00:00,4.5,99,0.0,7.4,1027.2,0.0
2022-01-16 00:00:00,4.7,99,0.0,6.9,1026.9,0.0
2022-01-16 01:00:00,4.7,99,0.0,8.2,1026.8,0.0
2022-01-16 02:00:00,4.8,99,0.0,7.6,1026.5,0.0
2022-01-16 03:00:00,4.6,99,0.0,6.5,1026.5,0.0
2022-01-16 04:00:00,4.6,99,0.0,6.8,1026.0,0.0
2022-01-16 05:00:00,3.9,98,0.0,8.7,1025.9,0.0
2022-01-16 06:00:00,4.1,98,0.0,9.0,1025.8,0.0
2022-01-16 07:00:00,4.0,98,0.0,7.1,1025.5,0.0
2022-01-16 08:00:00,3.9,99,0.0,8.2,1025.7,0.0
2022-01-16 09:00:00,3.7,100,0.0,6.7,1025.0,0.0
2022-01-16 10:00:00,3.6,99,0.0,3.3,1024.3,10.0
2022-01-16 11:00:00,4.0,97,0.0,2.9,1024.0,79.0
2022-01-16 12:00:00,4.3,97,0.0,0.7,1023.9,153.0
2022-01-16 13:00:00,4.9,96,0.0,2.1,1023.4,217.0
2022-01-16 14:00:00,5.7,92,0.0,0.5,1022.8,266.0
2022-01-16 15:00:00,6.2,92,0.0,5.2,1022.3,259.0
2022-01-16 16:00:00,6.6,90,0.0,4.3,1021.5,187.0
2022-01-16 17:00:00,4.5,91,0.0,4.4,1021.8,90.0
2022-01-16 18:00:00,3.6,94,0.0,5.1,1022.0,15.0
2022-01-16 19:00:00,4.8,88,0.0,3.5,1021.4,0.0
2022-01-16 20:00:00,4.7,88,0.0,3.8,1021.0,0.0
2022-01-16 21:00:00,4.5,89,0.0,0.8,1020.7,0.0
2022-01-16 22:00:00,2.4,94,0.0,5.6,1019.8,0.0
2022-01-16 23:00:00,3.4,91,0.0,3.1,1019.5,0.0
2022-01-17 00:00:00,3.6,89,0.0,1.1,1019.4,0.0
2022-01-17 01:00:00,1.2,94,0.0,7.2,1019.3,0.0
2022-01-17 02:00:00,1.1,93,0.0,6.7,1019.1,0.0
